grid_id,total_sms_activity,total_call_activity,total_internet_activity,total_activity
7056,3704.8761,3596.4464,29350.761599999998,36652.0841
4161,2138.2185,1477.9389,33013.369,36629.5264
5144,3725.8395,2431.9844000000003,30445.2516,36603.0755
8572,3362.696,3043.6827,30069.11,36475.4887
4847,2781.9368,1879.1691,31797.515,36458.6209
5356,2309.2837,1648.6687,32487.6749,36445.6273
7059,3053.9661,3213.1768,30166.2118,36433.354699999996
5241,1802.4903,2065.2443,32563.525999999998,36431.2606
6568,2862.4882000000002,2109.5984,31381.7827,36353.8693
6055,2314.8681,2083.6599,31934.9281,36333.4561
5243,4442.7817,3194.7128,28688.3881,36325.8826
6350,2820.9629,2684.2251,30815.8789,36321.0669
8775,3069.9371,2485.8056,30761.9849,36317.7276
6958,2838.7408,2721.193,30756.5157,36316.4495
6468,3496.9285,2850.4686,29962.2703,36309.6674
7176,2492.1684,2170.42,31640.594999999998,36303.1834
4550,2079.766,1645.2964,32526.8243,36251.8867
7066,1789.8555,1647.7117,32776.6111,36214.1783
5064,2328.8303,1487.4154,32366.6898,36182.9355
6773,2518.9528999999998,2167.7894,31482.2135,36168.9558
5643,4021.3114,2792.9857,29353.4554,36167.7525
8774,3138.9969,2542.7258,30369.2019,36050.9246
4350,2861.1254,1924.9895000000001,31226.1548,36012.2697
7177,2330.9972,2003.1236,31664.9026,35999.0234
4072,2338.0102,2023.255,31600.7219,35961.9871
5027,2214.2690000000002,1949.2736,31734.728900000002,35898.2715
4480,5862.6754,2574.8824,27450.050900000002,35887.6087
4071,2310.7252,1910.2101,31633.8522,35854.7875
5976,2575.3574,1870.1503,31351.7118,35797.2195
6474,2487.7325,2283.9503999999997,30896.8845,35668.5674
6763,3447.346,2442.8091,29679.5402,35569.6953
7271,2273.0561,1988.2827,31251.4452,35512.784
5341,1442.326,2223.3605000000002,31828.7855,35494.472
3855,3180.1979,1837.9448,30462.3341,35480.4768
4467,2650.66,2091.8647,30711.0576,35453.5823
4057,2698.0462,2084.0213,30661.519800000002,35443.5873
6152,2990.5559,2632.4696,29757.529599999998,35380.5551
6275,2035.7758999999999,1773.2048,31538.9973,35347.977999999996
6664,2649.8486,1743.0178,30953.0449,35345.9113
3963,2256.0728,1781.1737,31278.7331,35315.9796
5345,2127.0226,1725.3812,31420.903899999998,35273.3077
6470,3452.5029,3008.1997,28800.3487,35261.0513
5457,2112.0524,1655.2973,31476.9195,35244.2692
6258,2287.8334,1690.9709,31210.9931,35189.797399999996
5556,2151.3492,1552.1222,31431.7,35135.1714
8372,2719.3449,2357.45,29912.6542,34989.4491
5571,3106.0402,1939.4717999999998,29938.6569,34984.1689
5041,2613.7389,2117.6134,30218.6045,34949.9568
4874,4807.1869,3170.6324,26933.4018,34911.2211
5745,3414.604,2515.0056,28925.6527,34855.2623
3970,2632.1256000000003,2378.4574000000002,29842.9755,34853.5585
7058,2876.0742,2914.1472,29043.9341,34834.1555
4267,3470.509,4127.267,27207.1629,34804.9389
6852,2961.8153,2397.8932,29424.7799,34784.4884
4442,2650.3828,2169.75,29934.1269,34754.2597
6853,3274.8878,2913.1327,28545.834,34733.8545
6448,2165.785,1974.1194,30458.3898,34598.294200000004
6272,3313.7014999999997,2448.8991,28817.3481,34579.9487
4351,3201.7078,2070.3837,29258.6215,34530.713
6956,3028.3622,2546.8997,28904.3036,34479.5655
6646,2312.0199,2354.1176,29777.4215,34443.559
5744,3432.1369,2694.4187,28151.2602,34277.8158
6076,2643.5254999999997,1993.5063,29634.987699999998,34272.0195
3758,2768.6798,2182.605,29244.6102,34195.895
5554,2503.0547,1691.2889,29967.1307,34161.4743
4746,2389.8989,1788.0494,29977.2417,34155.19
6347,2276.1983,2132.3572,29703.6774,34112.2329
3869,2393.5899,2329.2189,29385.9986,34108.8074
6259,2640.4863,2170.5983,29239.0245,34050.1091
8575,3331.1928,2792.9734,27910.752200000003,34034.9184
6753,3846.3349,3715.0908,26458.6699,34020.0956
3954,1815.2536,1390.2956000000001,30800.6937,34006.2429
6346,2284.6752,2149.3269,29570.9995,34005.0016
4970,2592.6395,1627.4268,29759.7675,33979.8338
4964,1837.7218,1963.9362,30177.0989,33978.7569
4265,2105.9953,3201.2975,28670.737699999998,33978.0305
7166,1593.8845999999999,1498.3914,30858.4077,33950.6837
7264,2863.145,2554.1927,28492.2425,33909.580200000004
7165,2118.5407,1917.4274,29823.8079,33859.776
5445,2353.648,2052.4353,29424.578,33830.6613
4551,2124.9985,1619.0677,30079.6123,33823.6785
7372,1894.6498,1903.8566,29907.1521,33705.6585
6972,2638.7446,1880.934,29135.2445,33654.9231
6761,2411.6233,2083.3601,29133.031199999998,33628.0146
6246,2219.9051,2092.7004,29312.0622,33624.6677
6569,3311.6914,2745.9436,27551.9164,33609.5514
5347,2187.2941,1701.1918,29689.5222,33578.0081
6656,2506.8653,2124.1167,28941.531600000002,33572.5136
6874,2365.4343,2013.242,29116.4932,33495.1695
4158,2369.2343,1854.8464999999999,29267.3418,33491.4226
6054,2288.7521,2064.961,29134.8036,33488.5167
6456,3565.4719,1995.5072,27823.4897,33384.4688
4056,2420.0777,1909.7004,29008.1096,33337.8877
4344,1858.7897,1610.3517,29736.7244,33205.8658
3971,2490.7961999999998,1985.9345,28706.9585,33183.6892
4058,2499.1707,1982.0609,28636.3616,33117.5932
6156,1985.6149,1843.3279,29265.8373,33094.780099999996
3958,2836.1431,2194.6952,28021.5714,33052.409700000004
9369,3324.1121,2685.2729,27041.4189,33050.8039
4258,2377.2611,1782.8981,28853.6108,33013.77
4353,2503.9365,1783.8044,28695.0309,32982.7718
6566,3181.4154,2478.7939,27319.110099999998,32979.3194
6764,2675.0063999999998,1748.6543,28480.5958,32904.2565
5354,2782.0766,1893.7557,28226.0444,32901.8767
6247,2087.3712,1969.7051999999999,28795.1154,32852.1918
4261,1939.2982,1412.6203,29500.0822,32852.0007
5751,2417.4639,1663.6442,28732.3248,32813.4329
6774,2795.5393,2272.5083,27744.8004,32812.848
6348,1900.5143,1961.4655,28949.0992,32811.079
5343,2014.7172,3046.027,27744.347,32805.0912
5353,3395.4853,1613.2021,27685.6087,32694.2961
6571,3318.097,2833.9183,26529.6823,32681.6976
8662,2104.9851,1901.8844,28670.6011,32677.4706
3959,2420.4187,1902.3114,28337.5737,32660.3038
4055,2025.9677,1488.8872000000001,29117.658199999998,32632.5131
6570,3336.376,2824.7736,26424.5721,32585.721700000002
7063,2486.6153999999997,1647.7549,28432.4097,32566.78
6663,2830.0848,1893.9392,27809.4933,32533.5173
5253,3053.931,2205.4475,27264.9457,32524.324200000003
5153,3346.4062,2105.1945,27050.9642,32502.5649
3658,2073.2131,1544.9394,28851.240700000002,32469.3932
5851,2513.344,1682.5491,28256.9763,32452.8694
6353,2501.2702,1803.2418,27999.9702,32304.4822
6245,1913.9969,1867.2811000000002,28520.547300000002,32301.8253
6856,2515.8427,2308.5362,27440.2686,32264.6475
4260,1810.6572,1347.8898000000002,29083.1162,32241.6632
4963,2679.3985000000002,1957.6492,27588.8565,32225.9042
9367,2487.5972,1983.2694,27732.410499999998,32203.2771
4942,2519.1943,2222.7152,27416.5528,32158.4623
5444,2442.2751,2051.2141,27618.1074,32111.5966
4991,5233.5494,3137.3971,23722.0593,32093.0058
8676,2364.0335,1796.2204,27908.352600000002,32068.6065
3862,1986.5808,1654.8536000000001,28348.8665,31990.3009
4443,2993.3821,2301.5474,26667.9296,31962.8591
6473,2223.431,1993.7328,27686.0667,31903.2305
8576,2381.6726,1812.6549,27708.133400000002,31902.460900000002
5067,2742.6966,2420.4106,26705.841800000002,31868.949
8573,3074.0472,2689.2311,26102.7022,31865.9805
5057,2452.1392,1930.7356,27476.449399999998,31859.3242
5346,1977.7647,1631.8046,28249.5659,31859.1352
4060,1828.5087,1533.8463,28493.504699999998,31855.8597
7157,1713.0738000000001,1405.5502999999999,28731.6496,31850.2737
5357,1774.4677,1080.7713,28956.0202,31811.2592
7869,1682.2642,1085.7798,29035.7872,31803.831199999997
7255,2882.8653,2397.1758,26485.369,31765.410099999997
8473,3341.4242,2608.6808,25812.3489,31762.4539
5666,2931.377,2517.2562,26287.9638,31736.597
4670,2313.5153,2832.5331,26524.1428,31670.1912
4062,2161.2288,1640.6777,27862.0187,31663.9252
6472,3358.8462,3381.1229,24912.3135,31652.2826
4263,2421.269,1823.4698,27406.0193,31650.7581
3558,2623.967,1896.6365,27095.0446,31615.6481
3656,2323.0687,1791.8896,27455.5613,31570.5196
6959,2463.7694,2546.9922,26559.1434,31569.905
6573,2249.2088,2025.5268,27248.4928,31523.2284
4352,2549.5452,1745.2005,27189.8901,31484.6358
5142,2468.2873,2073.7146000000002,26941.8355,31483.8374
7263,2658.7928,2306.1021,26510.7425,31475.6374
6667,2457.7237,1815.1557,27188.4168,31461.2962
5054,2445.2129,2264.4732,26733.1318,31442.817900000002
6971,2143.6879,1835.1692,27445.5598,31424.4169
4950,2397.1026,1701.4075,27310.5936,31409.1037
7060,2474.1762,2218.0239,26697.3903,31389.5904
5441,2532.062,2637.4363,26146.4507,31315.949
1251,2408.8007,2027.0804,26869.1933,31305.0744
9269,3127.9406,2545.4306,25584.1692,31257.5404
5872,1838.9042,1309.5484,28098.9066,31247.3592
6875,2125.2758,1997.0395,27060.9273,31183.2426
7371,1976.0625,1788.0698,27343.5707,31107.703
7769,1683.5831,1108.6401,28314.9195,31107.142699999997
3854,1919.2114,1486.6703,27689.1719,31095.0536
5545,2205.5107,2007.8992,26880.663500000002,31094.0734
4059,1739.8003,1506.7409,27818.9086,31065.4498
7868,1931.6701,1274.8954,27820.9963,31027.5618
5026,1918.5606,1643.0723,27391.8191,30953.452
4345,2379.0793,1975.3991,26595.857,30950.3354
6077,2510.1098,1900.8063,26515.3534,30926.269500000002
3953,1609.0572,1537.4672,27718.123,30864.6474
3863,1935.8621,1632.0208,27269.9772,30837.860099999998
6361,2857.4168,2266.1391,25678.2585,30801.8144
4063,2287.3407,1746.1688,26744.9615,30778.471
5874,2487.0286,1599.8569,26637.150700000002,30724.036200000002
5470,3082.2551,1840.6758,25705.6814,30628.6123
6747,2502.7307,2580.1554,25452.993599999998,30535.8797
5141,2155.6281,1877.1557,26469.2805,30502.0643
7969,1608.5759,1047.5233,27763.6502,30419.7494
6760,2314.4571,2216.161,25835.665699999998,30366.283799999997
7472,1621.451,1857.2687,26775.8816,30254.601300000002
6160,2241.2801,1855.1956,26133.8684,30230.3441
6957,2762.4952,2396.3323,25011.5975,30170.425
8475,3186.9524,2681.6197,24262.376800000002,30130.9489
3972,2205.5489,1819.6668,26028.831599999998,30054.0473
8476,2489.2992,1995.662,25554.9336,30039.894800000002
4965,1858.7408,2242.0648,25931.7827,30032.5883
4568,1866.2816,1582.5958,26500.641,29949.5184
4645,2355.1202,2006.2883,25584.862999999998,29946.2715
5466,3369.4863,3324.1276,23249.7474,29943.3613
4741,2205.2454000000002,1648.3102000000001,26053.0834,29906.639
8474,3329.5396,2508.0564,24048.5522,29886.1482
6349,2245.4209,2571.8334,25026.5573,29843.8116
7175,2110.0188,1713.2469,26009.0046,29832.2703
5743,3253.5422,2383.7151,24122.9001,29760.1574
6567,2499.1617,1868.7558999999999,25266.5315,29634.449099999998
6277,1861.2334,1375.0044,26309.0852,29545.323
3847,2370.1801,1802.3503,25320.4697,29493.0001
4845,2135.2016,1806.556,25520.572,29462.3296
7065,1673.7973,1435.9686,26274.7918,29384.557699999998
147,1025.7895,724.6519,27560.0151,29310.4565
6562,2477.4274,1819.7471,24989.7395,29286.914
6157,1781.5348,1609.1232,25855.3246,29245.9826
5977,2260.1833,1826.2849,25143.0896,29229.5578
6670,2736.9692,2359.6164,24111.6531,29208.2387
6261,1853.145,1632.5425,25709.5397,29195.2272
5051,1785.9662,1292.939,26062.5123,29141.4175
5174,2991.288,2397.1878,23748.5542,29137.03
5164,1875.5792999999999,1359.7545,25889.3047,29124.6385
6177,2318.7391000000002,1750.2962,24979.8614,29048.8967
6851,2063.725,1895.6356,25056.5144,29015.875
6464,3512.9038,2007.6731,23485.922599999998,29006.499499999998
6365,3919.7500999999997,3186.5703,21862.1738,28968.4942
5949,1811.0311000000002,1481.4424000000001,25644.7215,28937.195
4380,4326.554,2046.5205,22549.9852,28923.0597
5448,2901.913,1680.6604,24332.9464,28915.519800000002
4841,2146.2355000000002,1615.2071,25135.8535,28897.2961
4128,2130.6267000000003,1871.7151000000001,24865.1003,28867.4421
6453,2205.4318000000003,1734.9684,24907.9823,28848.3825
4865,2832.457,2758.3833,23249.553499999998,28840.3938
9370,2941.1326,2322.1612,23569.275,28832.5688
3659,2605.9541,1902.5518,24282.7991,28791.305
7061,2364.4587,1561.6441,24832.0596,28758.1624
7062,2373.3951,1556.3625000000002,24825.962799999998,28755.7204
3848,2709.4172,2659.6703,23381.7772,28750.8647
5446,2142.6711,1789.4322,24813.332300000002,28745.4356
5875,1988.9871,1331.9787000000001,25402.4199,28723.3857
8674,2490.4703,2093.5988,24127.891,28711.9601
7471,1717.7952,1655.1833,25294.6153,28667.5938
4471,2489.6526,2165.7474,24007.3077,28662.7077
4745,2101.5339,1627.3469,24916.8079,28645.6887
6276,1616.0667,1495.3357,25513.5505,28624.9529
6752,2387.269,2038.1752999999999,24181.2303,28606.6746
5553,1849.4571,1543.9394,25199.3076,28592.7041
6645,2217.7494,2362.3903999999998,23999.471,28579.6108
8672,2540.5454,2192.9654,23812.6698,28546.1806
7072,2301.6479,1636.3678,24586.623,28524.6387
8574,2981.4944,2582.0521,22941.0053,28504.5518
4054,1527.322,1258.8589,25683.4842,28469.6651
4343,1819.839,1461.9702,25162.4448,28444.254
6861,2143.0795,1902.6767,24377.6117,28423.3679
4448,2461.8752,1693.6122,24251.3947,28406.8821
6163,2443.8265,1581.5968,24372.2276,28397.6509
6955,2212.2293,1895.6351,24224.463200000002,28332.3276
9267,2005.1614,1589.049,24721.2349,28315.4453
5845,2321.3993,1967.2178000000001,24023.292699999998,28311.9098
6367,3517.3752999999997,2845.8423,21932.5549,28295.7725
3634,2554.0203,2400.915,23337.0707,28292.006
4646,2296.4563,1904.6822,24061.0176,28262.1561
6870,1770.7576999999999,1597.5392,24849.7053,28218.0022
4053,1455.0493000000001,1330.2019,25429.708000000002,28214.9592
7057,2490.4695,2202.0681,23518.7938,28211.331400000003
7768,2802.6578,1882.7398,23510.2686,28195.6662
4644,2106.0277,1877.0691,24211.041,28194.1378
3846,2162.547,1528.7725,24472.945200000002,28164.2647
4567,2641.8877,1368.1652,24145.8429,28155.8958
3755,1966.4523,1588.1490999999999,24541.5488,28096.1502
9467,2035.6937,1581.492,24476.6664,28093.8521
3960,1879.9707,1531.8267,24678.9024,28090.6998
6862,2446.4929,2176.0286,23389.7056,28012.2271
4479,4329.849499999999,1811.4698,21834.7131,27976.0324
7257,1565.1731,1302.172,25078.7307,27946.0758
6660,3014.6133,2673.7825,22246.9352,27935.331
4571,2357.9803,2408.1022000000003,23133.6468,27899.7293
5264,1575.6285,1881.862,24435.4831,27892.9736
4472,2388.0695,2070.648,23420.924,27879.6415
5471,2770.3546,1773.1154000000001,23325.648699999998,27869.1187
3673,1563.9773,875.5731,25428.4417,27867.9921
6548,1929.0063,1788.2936,24145.5212,27862.8211
4073,2123.7874,1600.1876,24137.8892,27861.8642
6863,2533.4754000000003,2135.3117,23131.4457,27800.2328
4342,1978.2908,1586.026,24232.6954,27797.0122
6859,1944.7459,2014.3938,23828.5865,27787.7262
3969,2137.2247,1944.2631999999999,23687.9727,27769.4606
6960,1956.0287,2001.3789,23810.2517,27767.6593
4947,2162.9191,1568.3003999999999,24003.8061,27735.0256
3633,2468.1767,2371.1987,22893.3861,27732.7615
5543,2647.3144,1887.1455,23186.0647,27720.5246
4944,2220.6099,2085.8874,23412.874,27719.3713
4951,2779.0929,1543.8483,23366.997,27689.9382
6062,1823.32,1559.1922,24271.959199999998,27654.4714
8857,1584.4421,1077.1607,24991.9441,27653.5469
6278,1714.9391,1149.5194,24782.591800000002,27647.0503
5551,1715.6016,1454.3757,24457.6001,27627.577400000002
6860,1924.8604,2010.2546,23682.9596,27618.0746
5850,2200.1331,1540.3023,23843.222,27583.6574
5651,1953.3751,1672.3644,23927.2697,27553.0092
6961,2220.3743,1591.4309,23730.621,27542.426199999998
6462,2340.784,1920.446,23231.0773,27492.3073
6668,2097.8677,1559.4683,23832.217800000002,27489.5538
4348,2259.8209,1480.1065999999998,23734.3497,27474.2772
7240,2678.3709,2975.5332,21812.996,27466.9001
5454,2095.6733,1468.108,23877.4522,27441.2335
7272,1789.15,1412.8335,24232.141600000003,27434.1251
5140,1833.4143,1777.9389,23791.963,27403.3162
5563,1788.3128,1374.0613,24229.7839,27392.158
6253,2218.4806,1550.5536,23605.4179,27374.4521
5863,1916.6215,1757.926,23641.5118,27316.0593
9468,2590.0034,2187.1864,22485.7756,27262.9654
5746,2737.6896,1619.6262,22882.9899,27240.3057
6973,1995.1668,1460.3735,23714.5835,27170.1238
8374,2717.7093,1884.9281999999998,22563.8504,27166.4879
4669,2543.461,3278.6443,21269.9778,27092.0831
6975,1792.44,1723.5981,23532.519800000002,27048.5579
5750,2159.5166,1427.6796,23448.2299,27035.4261
4166,1650.471,1309.5465,24048.3282,27008.3457
7159,2237.1624,2900.7273,21851.3741,26989.2638
4870,2538.246,1888.306,22515.7486,26942.3006
4140,2613.5339,1858.8425,22366.2407,26838.6171
7989,2097.7349,1331.4155,23399.5808,26828.731200000002
6661,2205.3449,1808.5362,22758.416,26772.2971
5961,1835.1392,1810.9621,23069.0998,26715.201100000002
8090,2073.9527000000003,1322.0034,23298.8911,26694.8472
5844,2363.5849,1922.0398,22351.7776,26637.4023
8875,2548.6376999999998,2086.1899,21975.9381,26610.7657
5050,1599.5729,1162.0433,23775.6224,26537.2386
6575,1543.0185999999999,1254.0777,23727.0779,26524.1742
3436,1800.7679,1391.9434,23301.2739,26493.9852
7155,1659.705,1510.2048,23304.9252,26474.835
4543,2104.2132,1707.7497,22637.2684,26449.2313
4153,1433.7633,1267.1615,23660.4609,26361.3857
3536,1967.9796,1408.6091000000001,22980.3968,26356.9855
4159,1444.9378,1317.0951,23559.173,26321.2059
3764,1672.3028,1491.7352,23152.6898,26316.7278
4341,1869.703,1736.8807,22685.5245,26292.1082
6970,1442.3097,1357.4573,23464.8668,26264.6338
5042,2084.6241,1515.9767,22661.197,26261.7978
3773,1471.344,833.908,23937.7606,26243.0126
5355,2264.3424,1565.2773,22381.4145,26211.034200000002
3868,2141.9262,1777.549,22277.2627,26196.7379
8054,1663.5909000000001,1317.7558000000001,23198.2107,26179.557399999998
4346,2145.7184,1773.5706,22254.8193,26174.1083
4141,1721.6491,1682.4740000000002,22766.9785,26171.101599999998
4165,1541.3451,1888.6734999999999,22736.9994,26167.018
7158,1655.7787,1718.0966,22789.3763,26163.2516
6450,2005.4567,1833.2074,22305.6944,26144.358500000002
6376,1495.3652,1299.4625,23338.8611,26133.6888
7156,1648.1657,1412.134,23054.5458,26114.8455
4946,1870.3103,1659.2205,22578.2211,26107.7519
6178,1828.1894,1304.6772,22971.3254,26104.192
7071,2031.4496,1605.7531999999999,22453.4961,26090.6989
3772,1679.6589999999999,1212.2692,23182.367299999998,26074.2955
4247,1735.9865,1304.2121,23012.8009,26052.999499999998
7075,1752.307,1594.3267,22704.7995,26051.4332
4643,1888.7678,1621.4496,22532.9248,26043.1422
9059,1541.3564,1184.8516,23307.262600000002,26033.4706
7767,2682.9109,1838.0185,21505.0374,26025.9668
5240,1224.4385,1310.637,23487.4889,26022.5644
3437,1543.6045,1160.5139,23303.5019,26007.6203
8269,1903.1763,1849.0535,22241.1092,25993.339
6775,2779.6692,2051.1053,21082.3418,25913.116299999998
9977,1308.1992,855.683,23725.5456,25889.4278
5456,1959.6172000000001,1361.9563,22540.7228,25862.296299999998
6954,1936.7749999999999,1659.0993999999998,22237.0796,25832.953999999998
4869,2086.2416,1772.8533,21967.263199999998,25826.358099999998
6145,1375.3233,1332.9478,23115.7927,25824.0638
6263,2235.6453,1555.1301,22020.9608,25811.7362
5472,2297.0788000000002,2051.0738,21454.9147,25803.0673
6045,1372.3147000000001,1332.9959999999999,23081.237399999998,25786.5481
4067,1764.9528,1386.7372,22609.4009,25761.0909
6556,2534.5694,1695.411,21522.0277,25752.0081
6969,1356.2146,1281.7575,23105.7595,25743.7316
7443,2362.2774,2633.6816,20732.2683,25728.2273
8834,1878.9244,1330.6256,22502.6671,25712.2171
4642,1900.1982,1560.8129000000001,22217.5619,25678.573
6475,1560.7307,1288.6626,22802.638000000003,25652.031300000002
5043,2025.0258,1580.5524,22036.6172,25642.1954
7990,2011.3308,1281.6915000000001,22330.285,25623.3073
5764,2656.9501,2620.4019,20329.5046,25606.8566
3748,2491.6379,2446.3794000000003,20623.7875,25561.8048
4844,1884.7159,1869.9419,21731.0268,25485.6846
6770,2071.5951,1792.029,21597.8609,25461.485
4253,1498.5453,1106.9828,22850.9997,25456.5278
9978,1287.1176,842.1459,23317.408300000003,25446.6718
3872,1936.8213,1352.6514,22154.7922,25444.2649
1250,2101.3148,1802.3137,21540.3356,25443.9641
9159,1522.2779,1175.213,22742.9647,25440.4556
5447,2976.7516,1662.2929000000001,20717.2576,25356.3021
6363,2241.23,1734.6582,21317.4601,25293.3483
5463,1293.0846999999999,955.1151,22993.599299999998,25241.7991
3432,1585.198,1300.3217,22344.2698,25229.7895
7279,1836.8207,1486.9682,21859.2743,25183.0632
6144,1343.0136,1298.9473,22538.740299999998,25180.7012
7460,1944.3631,1928.8587,21306.8966,25180.1184
5645,1945.6051,1723.3153,21503.5887,25172.5091
